id,price,bedrooms,sqft_lot,waterfront,view,condition,sqft_above,"sqft_basement,,",bathrooms,floors,sqft_living
3500,820000,3,5500,0,3,3,1730,,3,2,2480
3501,652000,5,8925,0,0,3,2830,0,"2,8","1,5",2830
3502,327000,2,7569,0,0,4,920,,1,1,920
3503,770000,4,16684,0,0,3,3250,,"2,3",2,3250
3504,451000,2,6417,0,0,5,1240,,"1,8",1,1240
3505,683000,4,12100,0,0,3,1870,,"2,5",1,3230
3506,537000,5,9583,0,0,3,1300,,"2,5",1,2500
3507,444000,2,4482,0,0,4,1390,,"1,8",1,1390
3508,520000,5,6654,0,0,4,1940,0,"1,8","1,5",1940
3509,481000,3,8002,0,0,3,1900,,2,1,1900
3510,566000,3,14500,0,0,4,1850,,"1,5",1,2380
3511,464000,3,3876,0,0,5,860,,2,1,1480
3512,925000,4,6738,0,0,3,3460,,"3,8",2,3460
3513,468000,3,249126,0,0,3,1444,0,"1,8","1,5",1444
3514,525000,4,3031,0,0,3,1200,,3,1,1930
3515,330000,4,2171,0,0,3,1200,,1,"1,5",1200
3516,430000,3,7324,0,0,3,1769,,"2,5",2,1769
3517,554000,3,4540,0,0,3,2490,0,"2,5","2,5",2490
3518,751000,4,3898,0,0,3,2300,,"3,3",2,3060
3519,705000,4,6625,0,0,3,3030,,"2,8",2,3030
3520,567000,3,5353,0,0,3,2370,,"2,5",2,2370
3521,432000,3,913,0,0,3,1100,,"3,3",2,1370
3522,375000,3,11968,0,0,3,1500,,"1,8",1,1500
3523,420000,3,6819,0,0,3,1715,,"2,3",2,1715
3524,372000,2,3200,0,0,3,1110,,1,1,1110
3525,554000,5,8050,0,0,3,2400,,"2,8",2,2400
3526,163000,3,213444,0,3,5,1520,,1,"1,5",1520
3527,749000,4,10970,0,0,3,3190,,"2,8",2,3190
3528,585000,3,5300,0,0,4,1250,1150,"2,3","1,5",2400
3529,319000,3,7473,0,0,3,1060,,1,1,1060
3530,360000,2,15600,0,0,3,1220,,"1,8",1,1220
3531,519000,4,8424,0,0,4,1380,,"2,3",1,2020
3532,520000,4,7700,0,0,3,1380,,"2,3",1,2300
3533,752000,4,37533,0,3,5,1550,,"2,8",1,2300
3534,590000,3,1545,0,2,3,1400,,"2,5",2,1660
3535,1460000,4,9750,0,4,5,2520,,3,1,3900
3536,392000,3,12349,0,0,3,1650,,"1,8",1,1650
3537,446000,4,35091,0,0,4,1290,,"2,5",1,2110
3538,446000,3,6380,0,0,4,980,,"1,8",1,1960
3539,552000,4,63118,0,0,3,2770,,"2,5",2,2770
3540,529000,4,7350,0,0,3,1610,,"1,8",1,2440
3541,402000,2,8380,0,0,3,1320,,1,1,1320
3542,573000,4,4865,0,0,3,2570,,"2,5",2,2570
3543,325000,2,5040,0,0,3,940,,1,1,940
3544,287000,2,4800,0,0,3,700,,1,1,700
3545,357000,3,45738,0,0,4,1400,,2,2,1400
3546,444000,4,7867,0,0,3,1890,,"2,5",2,1890
3547,269000,2,11400,0,0,5,720,,1,1,720
3548,621000,3,8944,0,0,4,1860,,"1,8",1,2410
3549,453000,3,7950,0,0,3,1320,,"2,5",1,1630
3550,482000,5,14322,0,0,4,1180,,"1,8",1,2330
3551,339000,2,10838,0,0,3,1330,,"2,3",2,1330
3552,766000,4,11597,0,0,3,2300,,"2,3",2,3190
3553,373000,3,6300,0,0,3,1400,,"1,8",1,1400
3554,293000,3,9583,0,0,4,970,,1,1,970
3555,325000,3,9600,0,0,5,1010,,"1,8",1,1010
3556,819000,3,54450,0,0,3,3580,0,"2,5","1,5",3580
3557,358000,2,2570,0,0,5,850,,1,1,1050
3558,556000,5,7200,0,0,4,1490,,"2,5",1,2500
3559,637000,3,4896,0,0,3,2630,,3,2,2630
3560,1848000,4,53330,0,0,3,6640,,"4,5",2,6640
3561,316000,3,8789,0,0,3,910,,1,1,910
3562,574000,3,35000,0,0,3,2610,,"2,5",2,2610
3563,424000,3,6194,0,0,3,1720,,"2,5",2,1720
3564,1283000,5,13297,0,0,5,2750,,"2,8",2,3650
3565,489000,3,22693,0,0,4,2040,,"1,8",1,2040
3566,908000,5,24300,0,1,4,2310,950,"2,5","1,5",3260
3567,369000,3,8911,0,0,3,1590,,"1,5",1,1590
3568,344000,4,7100,0,0,3,1440,,1,"1,5",1440
3569,347000,2,3400,0,0,5,900,,1,1,900
3570,868000,6,4240,0,2,4,2090,,4,2,3120
3571,352000,3,1536,0,0,3,1060,,"2,5",2,1060
3572,693000,4,9793,0,0,3,3000,,"2,5",2,3000
3573,536000,3,5348,0,0,3,2230,,"2,5",2,2230
3574,479000,5,5000,0,0,3,1090,800,"1,8","1,5",1890
3575,1141000,4,16197,0,0,3,4150,,"3,5",2,4150
3576,432000,3,10409,0,0,3,1280,,"1,8",1,1780
3577,606000,4,6583,0,0,3,2710,,"2,5",2,2710
3578,1342000,4,13833,0,3,3,3320,,"4,3",2,4390
3579,552000,2,4080,0,0,5,1540,100,"1,5","1,5",1640
3580,735000,3,4800,0,3,3,1670,0,"2,3","1,5",1670
3581,602000,3,10431,0,0,3,2570,,"2,5",2,2570
3582,461000,2,3420,0,0,3,1500,,1,1,1500
3583,856000,3,19000,0,3,4,2710,,1,2,2710
3584,523000,4,48351,0,0,3,1710,,"1,8",1,2860
3585,671000,2,40642,1,4,4,840,,"0,8",1,840
3586,871000,4,8913,0,0,4,2990,,"2,5",2,2990
3587,320000,5,6757,0,0,4,800,,1,1,1170
3588,338000,3,6240,0,0,3,1030,,"1,5",1,1200
3589,332000,2,8100,0,0,3,1020,,1,1,1020
3590,323000,2,8155,0,0,4,910,,1,1,910
3591,300000,1,2500,0,0,4,700,,1,1,700
3592,533000,4,37800,0,0,4,1880,,"1,8",1,2420
3593,479000,3,8712,0,0,3,1950,,"1,8",1,1950
3594,724000,4,6000,0,0,3,3060,,"2,5",2,3060
3595,316000,4,18000,0,0,3,1390,,1,1,1390
3596,438000,2,1687,0,0,3,1200,,"1,5",3,1200
3597,584000,3,4153,0,0,3,2440,,"2,5",2,2440
3598,603000,3,3075,0,0,3,1730,,"3,3",2,2310
3599,561000,3,64626,0,0,3,2600,0,"2,8","1,5",2600
3600,426000,3,1212,0,0,3,1040,,"2,3",2,1490
3601,726000,3,9391,0,2,3,2432,,"2,5",2,2432
3602,915000,4,8580,0,0,3,3610,,"2,8",2,3610
3603,560000,4,10000,0,0,3,2530,,3,2,2530
3604,632000,4,5527,0,0,3,2790,,"2,8",2,2790
3605,519000,3,4440,0,0,3,1670,,3,1,1670
3606,335000,1,1456,0,0,3,1070,,"1,5",2,1170
3607,419000,4,942,0,0,3,1350,,2,3,1350
3608,346000,2,1773,0,0,3,1110,,"1,8",2,1110
3609,441000,1,638,0,0,3,1100,,"1,3",3,1100
3610,939000,3,7200,0,0,4,2460,,"4,3",2,2820
3611,318000,3,8128,0,0,3,1040,,1,1,1040
3612,482000,2,3376,0,0,3,1910,,"1,8",2,1910
3613,330000,4,8499,0,0,3,1370,,1,1,1370
3614,435000,3,5000,0,0,4,1140,360,"1,5","1,5",1500
3615,368000,3,9087,0,0,5,1200,,1,1,1200
3616,364000,2,2542,0,0,3,880,,1,1,1050
3617,644000,5,16777,0,0,4,1620,1050,"2,5","1,5",2670
3618,554000,4,11500,0,0,4,1430,,"2,5",1,2190
3619,668000,4,40918,0,0,3,3130,,"2,5",2,3130
3620,450000,3,9100,0,0,3,1160,,"2,5",1,1700
3621,406000,3,17355,0,0,3,1200,,"1,8",1,1700
3622,458000,3,1275,0,0,3,1240,,"3,5",2,1360
3623,423000,3,15005,0,0,4,1610,,2,1,1610
3624,506000,5,6222,0,0,3,1300,,"2,8",1,2130
3625,521000,3,7650,0,0,5,1800,,1,1,1800
3626,804000,4,15540,0,0,4,2120,,"2,8",1,2950
3627,532000,3,54014,0,0,4,2120,,"2,3",2,2120
3628,885000,4,7048,0,0,3,3500,,"2,5",2,3500
3629,397000,3,9220,0,0,3,1440,,2,1,1440
3630,486000,4,3360,0,0,3,2120,,2,2,2120
3631,720000,2,2067,0,0,5,1780,,"2,5",2,1780
3632,319000,2,8153,0,0,3,960,,1,1,960
3633,419000,2,4980,0,0,3,1510,,"1,8",1,1510
3634,357000,1,5750,0,0,3,1010,,"1,5",1,1010
3635,994000,3,5001,0,0,3,2810,,3,2,3790
3636,946000,3,8666,0,0,4,2400,,"1,8",2,3600
3637,361000,3,7030,0,0,3,1300,,"1,8",1,1300
3638,638000,4,4046,0,0,4,1520,980,"2,3","1,5",2500
3639,515000,3,10733,0,0,3,1440,,"2,3",1,2090
3640,567000,3,14630,0,1,3,2200,0,"1,8","1,5",2200
3641,506000,3,15002,0,0,3,2070,0,"2,3","1,5",2070
3642,347000,3,7341,0,0,3,1320,,1,1,1320
3643,307000,4,60548,0,0,3,960,,2,1,1360
3644,268000,2,7623,0,0,2,930,,1,1,930
3645,621000,3,8584,0,0,5,1760,0,"2,5","1,5",1760
3646,359000,3,8100,0,0,3,1410,,"1,8",2,1410
3647,570000,4,7859,0,0,3,2570,,"2,5",2,2570
3648,369000,3,14197,0,0,3,860,,"2,8",1,1300
3649,386000,3,6300,0,0,3,1180,,1,1,1580
3650,689000,4,6031,0,0,3,2960,,"2,5",2,2960
3651,588000,4,3497,0,0,3,1920,,3,2,2330
3652,454000,4,39446,0,0,3,1470,,"2,3",1,2070
3653,343000,2,5750,0,0,4,970,,1,1,970
3654,547000,3,7200,0,0,3,2310,,"2,3",2,2310
3655,607000,4,11173,0,0,4,2290,,"2,5",2,2290
3656,473000,3,9600,0,0,4,1220,,"2,3",1,1720
3657,377000,2,3400,0,0,3,990,,"1,5",1,1190
3658,324000,2,5750,0,0,4,870,,1,1,870
3659,339000,2,1758,0,0,3,1068,,"1,5",2,1068
3660,484000,4,10316,0,0,3,2140,,"2,8",2,2140
3661,760000,4,165528,0,0,3,3300,,"2,5",2,3300
3662,1689000,5,8050,0,2,4,3710,1120,"4,3","2,5",4830
3663,658000,5,6589,0,0,3,2320,500,"3,3","1,5",2820
3664,600000,4,9664,0,0,3,1890,,3,2,2440
3665,455000,4,3245,0,0,4,1800,0,"1,5","1,5",1800
3666,298000,3,8800,0,0,4,1010,,1,1,1010
3667,902000,4,4392,0,0,4,2320,900,"2,8","1,5",3220
3668,1366000,5,26540,0,3,3,3410,,"3,5",2,5000
3669,252000,2,24792,0,0,2,1200,,1,2,1200
3670,381000,3,4322,0,0,3,1470,,"2,3",2,1470
3671,618000,3,4506,0,0,3,2600,,"2,5",2,2600
3672,407000,4,128502,0,0,2,1500,,"1,5",1,2750
3673,364000,2,9967,0,0,3,940,,1,1,1320
3674,856000,3,4007,0,0,3,2550,,"2,5",2,3350
3675,660000,3,2387,0,0,3,1830,,"2,5",2,2650
3676,432000,2,10856,0,0,3,1260,,2,1,1860
3677,294000,3,8855,0,0,4,960,,1,1,960
3678,747000,4,6300,0,2,5,1610,,"1,8",1,2010
3679,227000,2,28800,0,0,1,900,,1,1,900
3680,519000,4,11784,0,0,3,2340,,"2,5",2,2340
3681,873000,4,15048,0,0,3,3720,,3,3,3720
3682,438000,3,29185,0,0,3,1470,,2,1,1890
3683,1463000,4,12215,1,4,3,1590,,"2,5",1,2680
3684,411000,3,1613,0,0,3,1180,,"2,5",2,1460
3685,687000,3,7904,0,0,3,1810,,"2,5",1,3180
3686,450000,4,15086,0,0,3,1980,,"2,3",2,1980
3687,426000,2,934,0,0,3,1090,,2,3,1090
3688,601000,4,5970,0,0,4,2230,,"2,5",2,2230
3689,990000,4,9143,0,0,4,3330,,"2,8",2,3330
3690,457000,4,3840,0,0,3,970,,2,1,1880
3691,632000,5,5700,0,0,3,1950,,3,1,2870
3692,482000,4,9786,0,0,3,1640,,"1,8",1,2120
3693,602000,4,6998,0,0,3,2700,,"2,5",2,2700
3694,943000,4,7680,0,0,3,3670,0,"2,5","2,5",3670
3695,374000,3,1330,0,0,3,1010,,"2,5",2,1220
3696,1267000,5,11250,0,0,3,4390,,"3,3",2,4390
3697,878000,4,5265,0,0,3,3560,,"2,5",3,3560
3698,910000,4,8589,0,0,3,3530,,"3,3",2,3530
3699,516000,4,5000,0,0,3,2280,,"2,5",2,2280
3700,1250000,4,7965,0,0,3,4350,,"3,8",2,4350
3701,783000,3,221284,0,0,3,3530,,"3,5",2,3830
3702,509000,3,13303,0,0,3,2050,,2,1,2050
3703,1010000,3,39478,0,2,4,3260,,"2,5",2,3660
3704,717000,4,46748,0,0,3,3350,,"2,5",2,3350
3705,384000,3,3600,0,0,3,1270,,2,1,1270
3706,845000,4,3850,0,0,3,2790,610,"3,5","2,5",3400
3707,325000,3,8514,0,0,3,1200,,1,1,1200
3708,669000,3,11000,0,2,3,2200,,"2,5",2,2200
3709,439000,3,11312,0,0,3,1080,,"2,5",1,1680
3710,1039000,5,8279,0,0,3,3840,,"3,5",2,3840
3711,393000,2,4500,0,2,3,850,,1,1,950
3712,458000,4,42077,0,0,3,2280,,"2,5",2,2280
3713,459000,4,6600,0,0,3,1970,,"2,5",2,1970
3714,425000,3,9310,0,0,4,1620,,"1,5",1,1620
3715,578000,4,7200,0,0,3,2600,,"2,5",2,2600
3716,369000,2,3825,0,0,3,850,,1,1,1250
3717,493000,4,5080,0,0,3,2130,0,"1,8","1,5",2130
3718,565000,4,8976,0,0,5,1300,,"1,8",1,2550
3719,328000,3,6000,0,0,3,1150,,1,"1,5",1150
3720,326000,3,9000,0,0,4,1040,,"1,8",1,1040
3721,811000,4,10422,0,0,3,3340,,"2,5",2,3340
3722,876000,6,9420,0,0,5,2510,,"2,8",2,2630
3723,413000,3,3896,0,0,3,1640,,"2,3",2,1640
3724,297000,2,7906,0,0,4,770,,1,1,770
3725,619000,4,112750,0,0,3,2200,,"3,3",1,4350
3726,404000,4,5846,0,0,3,1700,,"1,8",1,1700
3727,483000,3,9580,0,0,3,1400,,"1,8",1,2050
3728,414000,3,5128,0,0,3,1660,,"2,3",2,1660
3729,459000,3,9594,0,0,3,1190,,"1,8",1,1990
3730,2264000,5,42840,0,2,4,4320,,"5,5",1,7050
3731,449000,3,7000,0,0,3,1770,,2,1,1770
3732,518000,3,47916,0,0,3,2090,,"2,3",2,2440
3733,566000,3,51354,0,0,3,2620,,"2,5",2,2620
3734,537000,4,11005,0,0,3,2440,,"2,5",2,2440
3735,346000,2,7775,0,0,3,1080,,1,1,1080
3736,300000,3,10710,0,0,4,1090,,1,1,1090
3737,366000,3,13775,0,0,3,1400,,"1,8",1,1400
3738,480000,3,7200,0,0,3,2010,,"2,5",2,2010
3739,494000,3,12855,0,0,5,1500,,1,"1,5",1640
3740,817000,5,5029,0,0,3,3290,,"2,5",2,3290
3741,603000,2,14878,0,0,3,2510,,"2,5",2,2510
3742,308000,2,6050,0,0,3,860,,1,1,860
3743,699000,4,12866,0,0,4,1780,,"2,5",1,2840
3744,416000,3,7020,0,0,3,1750,,"1,8",2,1750
3745,334000,3,19163,0,0,3,1300,,"1,5",1,1300
3746,1058000,3,7216,0,1,3,3260,,"2,8",2,3890
3747,435000,3,941,0,0,3,1460,,"2,3",3,1460
3748,454000,4,3376,0,0,5,1410,,1,"1,5",1410
3749,1383000,4,10900,0,2,5,3070,,"2,8",2,3770
3750,468000,3,4072,0,0,5,1190,,2,"1,5",1190
3751,416000,3,6413,0,0,4,910,,2,1,1410
3752,745000,3,4080,0,0,5,1680,,2,"1,5",2500
3753,328000,2,2280,0,0,5,800,,1,1,800
3754,590000,3,13446,0,0,3,2530,,"2,5",2,2530
3755,568000,3,28500,0,0,3,1970,,2,1,2570
3756,528000,3,9620,0,0,3,1340,,"2,8",1,2090
3757,613000,5,7781,0,0,3,1580,,"2,3",1,2980
3758,340000,3,8239,0,0,3,1170,,"1,8",1,1170
3759,537000,3,5100,0,0,3,2080,,"3,5",2,2080
3760,1028000,5,4000,0,0,4,2510,,"3,3",2,3350
3761,354000,2,1029,0,0,3,950,,"2,5",2,1050
3762,296000,2,13531,0,0,3,900,,1,1,900
3763,369000,2,5000,0,0,5,1050,,1,1,1050
3764,762000,5,32481,0,0,3,2240,1500,"2,3","1,5",3740
3765,371000,4,4096,0,0,3,1430,,"1,8",2,1430
3766,394000,3,9546,0,0,4,1400,,"1,8",1,1400
3767,421000,3,45613,0,0,4,1600,,"2,3",2,1600
3768,673000,3,9750,0,0,3,2880,,"2,3",2,2880
3769,1106000,3,5445,0,3,4,2240,,"3,3",2,3140
3770,306000,2,4320,0,0,3,820,,1,1,820
3771,1644000,5,12637,0,2,3,5190,,"5,5",2,5190
3772,519000,4,10140,0,0,4,1180,,"2,5",1,2180
3773,296000,2,2002,0,0,3,910,,1,"1,5",910
3774,575000,4,8475,0,2,4,1580,,1,"1,5",1580
3775,601000,4,6325,0,0,5,1440,,3,1,2130
3776,1320000,4,16015,0,2,3,4570,,"2,5",2,4570
3777,339000,3,11172,0,0,3,1000,,2,1,1240
3778,678000,3,6000,0,2,4,1860,,"1,8",2,1860
3779,234000,1,1801,0,0,5,370,,"0,8",1,370
3780,758000,5,12087,0,0,3,2180,,"3,3",2,3130
3781,538000,3,35150,0,0,4,1800,,"1,8",1,2530
3782,1427000,4,9778,0,2,4,3390,,"4,8",2,3970
3783,518000,3,9680,0,0,4,1300,,"2,3",1,1920
3784,904000,4,12750,0,1,4,2130,840,"2,8","1,5",2970
3785,518000,4,6087,0,0,3,2300,,"2,5",2,2300
3786,432000,4,9601,0,0,3,1830,,"2,5",2,1830
3787,383000,4,5053,0,0,4,1180,,"1,5",1,1550
3788,1134000,4,10666,0,0,3,4080,,"3,5",2,4080
3789,385000,3,21485,0,0,3,1710,,"2,3",2,1710
3790,570000,3,4094,0,0,3,2375,,"2,5",2,2375
3791,518000,4,9778,0,0,4,1100,,"2,8",1,2200
3792,1764000,3,17450,1,3,3,1840,,"2,3",1,3530
3793,335000,3,9012,0,0,4,1110,,"1,8",1,1110
3794,384000,4,2566,0,0,3,1630,,1,"1,5",1630
3795,700000,4,5055,0,0,4,2550,,"1,5",2,2550
3796,683000,4,8866,0,0,4,2500,,"2,3",2,2500
3797,672000,4,6885,0,0,3,1590,,3,1,2890
3798,384000,4,5000,0,0,4,1420,0,"1,8","1,5",1420
3799,1606000,4,5800,0,3,5,3170,,"3,5",2,4270
3800,598000,3,1984,0,0,3,2220,,"2,5",2,2390
3801,564000,4,5048,0,0,3,2530,,"2,5",2,2530
3802,609000,4,4500,0,0,3,2701,,"2,5",2,2701
3803,1074000,4,6637,0,0,3,3990,,"2,8",2,3990
3804,521000,4,3826,0,0,3,2303,,"2,5",2,2303
3805,463000,2,965,0,0,3,1540,,"2,3",3,1540
3806,425000,3,1053,0,0,3,940,,"2,5",2,1450
3807,359000,2,1458,0,0,3,1040,,"2,5",2,1160
3808,665000,4,6334,0,0,3,2910,,"2,8",2,2910
3809,1020000,4,8501,0,0,3,3770,,"3,5",2,3770
3810,589000,5,10300,0,0,3,1450,,"2,3",1,2900
3811,486000,3,3000,0,2,3,770,,"1,8",1,1540
3812,302000,2,3000,0,0,4,700,,1,1,700
3813,701000,3,10302,0,0,3,1680,,"2,5",1,3280
3814,528000,4,8960,0,0,3,1430,,2,1,2430
3815,452000,3,7984,0,0,3,1900,,"2,5",2,1900
3816,410000,3,15050,0,0,3,1260,,2,1,1660
3817,434000,4,7992,0,0,4,1620,,2,2,1620
3818,547000,4,10800,0,0,4,2090,,2,1,2090
3819,356000,3,7231,0,0,4,1110,,2,1,1110
3820,928000,5,9792,0,0,3,2550,,"3,3",2,3760
3821,572000,3,12134,0,0,4,1530,,"2,3",1,2080
3822,464000,4,5950,0,0,3,1330,,"2,3",1,1950
3823,584000,5,13054,0,1,3,1470,,"2,3",1,2570
3824,507000,3,12141,0,0,3,1390,,"1,8",1,2330
3825,938000,3,10375,0,0,3,3700,,3,2,3700
3826,495000,3,7738,0,0,3,1520,,"2,3",1,1920
3827,464000,3,3960,0,0,3,1200,700,"2,3","1,5",1900
3828,344000,4,13296,0,0,4,1440,,"1,8",1,1440
3829,549000,4,48788,0,0,5,1520,,"2,3",1,2940
3830,626000,4,3080,0,0,3,1810,,"3,5",2,2500
3831,562000,3,23891,0,0,3,2490,,"2,5",2,2490
3832,419000,3,10052,0,0,4,1470,,2,1,1470
3833,488000,4,4558,0,0,3,2120,,"2,5",2,2120
3834,321000,3,24805,0,0,3,1200,,"1,8",1,1200
3835,565000,5,6994,0,0,3,2450,,"2,5",2,2450
3836,429000,4,6000,0,0,3,1780,,"2,5",2,1780
3837,399000,5,6700,0,0,3,1090,,1,"1,5",1590
3838,552000,4,76665,0,0,4,2370,,2,2,2370
3839,427000,3,4000,0,0,3,1760,,"1,5",2,1760
3840,545000,4,8170,0,0,4,1940,,3,1,1940
3841,926000,4,12327,0,0,4,2180,,3,"1,5",3550
3842,474000,4,5787,0,0,3,2050,,"2,5",2,2050
3843,410000,4,3179,0,0,3,1680,,"2,3",2,1680
3844,363000,3,1800,0,0,3,1320,,"2,3",2,1320
3845,393000,3,5511,0,0,3,1550,,"2,3",2,1550
3846,674000,3,8625,0,0,5,1590,,"1,8",1,2680
3847,545000,3,34041,0,0,3,1840,,"2,5",1,2390
3848,538000,4,7260,0,0,4,2040,,"2,5",2,2040
3849,983000,3,6517,0,4,4,2020,650,"3,8","2,5",2670
3850,490000,4,3720,0,0,4,1880,0,"1,8","1,5",1880
3851,583000,4,7700,0,0,4,1500,900,"1,8","1,5",2400
3852,510000,3,11472,0,0,4,1370,,"1,8",1,2270
3853,620000,4,5444,0,0,5,1850,,"2,5",2,1850
3854,531000,4,5005,0,0,3,1430,,"2,8",1,2160
3855,451000,2,12960,0,0,3,1360,,1,1,2160
3856,621000,2,3600,0,2,4,1320,250,"1,5","1,5",1570
3857,422000,3,7200,0,0,4,1340,,2,"1,5",1340
3858,704000,4,6042,0,0,3,3002,,"2,5",2,3002
3859,462000,5,9072,0,0,5,1110,,2,1,2190
3860,656000,4,21600,0,0,4,2610,,"1,8",1,2610
3861,317000,2,11919,0,0,3,1010,,1,1,1010
3862,483000,4,6093,0,0,3,2105,,"2,5",2,2105
3863,564000,4,4748,0,0,3,1630,800,"2,3","1,5",2430
3864,1300000,4,18916,0,0,4,4040,,"3,3",1,4040
3865,501000,5,7737,0,0,3,2160,,"2,5",2,2160
3866,306000,2,9260,0,0,3,900,,1,1,900
3867,511000,3,1641,0,0,3,1540,,3,3,1820
3868,476000,4,13468,0,0,5,1050,,2,1,2100
3869,451000,3,7199,0,0,4,1520,,"2,3",2,1520
3870,387000,2,7128,0,0,4,940,,1,1,1310
3871,556000,4,9880,0,0,4,1410,,"2,5",1,2190
3872,819000,5,5500,0,0,5,1720,1230,"2,5","1,5",2950
3873,398000,5,7800,0,0,3,1580,,1,1,1870
3874,1678000,3,5500,0,4,5,3040,,"3,5",2,4660
3875,505000,3,9900,0,0,3,1840,,"2,5",1,1840
3876,1236000,2,9400,0,4,5,2610,,"2,5",2,3180
3877,414000,2,4000,0,0,3,1100,,1,1,1500
3878,402000,3,7416,0,0,3,1730,0,"1,8","1,5",1730
3879,368000,3,7424,0,0,3,1010,,1,1,1580
3880,394000,4,1870,0,0,3,1540,,"2,5",2,1540
3881,850000,4,3979,0,0,3,2610,,"3,5",2,3390
3882,303000,2,1858,0,0,3,830,,"1,5",2,830
3883,584000,4,6178,0,0,3,2620,,"2,8",2,2620
3884,540000,3,4500,0,0,3,2242,,"2,5",2,2242
3885,662000,4,7798,0,0,3,2890,,"2,5",2,2890
3886,378000,3,4050,0,0,3,1450,,"2,3",2,1450
3887,300000,2,2119,0,0,3,800,,"1,5",2,800
3888,583000,3,2502,0,0,3,1880,,"2,5",2,2280
3889,966000,3,62726,0,0,3,3120,,"4,5",2,3850
3890,526000,5,6300,0,0,3,2270,,"2,5",2,2270
3891,540000,3,5692,0,0,3,2250,,"2,5",2,2250
3892,584000,4,11325,0,0,4,1610,,"1,8",1,2600
3893,808000,4,9525,0,0,5,2490,,2,2,2490
3894,932000,4,8281,0,0,4,3160,,"2,5",2,3160
3895,1415000,4,25714,0,0,3,4930,,"4,3",2,4930
3896,351000,3,11250,0,0,3,1440,,1,1,1440
3897,471000,3,8868,0,0,4,1770,,"1,8",1,1770
3898,518000,4,6448,0,0,3,2300,,"2,5",2,2300
3899,669000,4,16263,0,0,3,2980,,"2,5",2,2980
3900,533000,4,7200,0,0,4,1300,,"2,3",1,2230
3901,420000,3,7969,0,0,3,930,,"1,8",1,1830
3902,389000,3,10875,0,0,4,1020,,1,1,1740
3903,396000,3,6743,0,0,3,1410,,"1,8",1,1530
3904,406000,3,9041,0,0,4,1520,,"1,5",1,1520
3905,1172000,3,5000,0,2,5,2430,,"2,5",2,3230
3906,960000,3,4000,0,0,3,2730,,"3,3",2,3620
3907,1349000,4,60123,0,0,3,5070,,"3,8",2,5070
3908,386000,3,8750,0,0,3,1570,,"1,8",1,1570
3909,456000,4,7200,0,0,4,1050,,"1,8",1,2080
3910,570000,4,8624,0,0,4,1430,,"2,5",1,2230
3911,827000,5,18129,0,0,3,2540,,3,2,3420
3912,607000,8,6695,0,0,3,1470,,"2,8",1,2790
3913,760000,4,4203,0,0,3,3150,,"2,5",2,3150
3914,1061000,4,10929,0,0,3,3930,,"3,3",2,3930
3915,722000,5,4900,0,0,5,1490,,3,2,2190
3916,445000,4,6962,0,0,3,1890,,"2,5",2,1890
3917,436000,4,76877,0,0,3,1900,,2,1,1900
3918,478000,2,3521,0,0,3,1930,,"1,5",2,1930
3919,781000,3,11447,0,0,3,3316,,"2,5",2,3316
3920,467000,3,4500,0,0,5,1380,,"1,5",1,1380
3921,861000,3,2250,0,4,3,2080,,4,3,2080
3922,446000,3,5000,0,0,5,1240,,1,"1,5",1240
3923,330000,3,8610,0,0,5,1020,,1,1,1020
3924,566000,3,4800,0,0,3,2360,,2,2,2360
3925,782000,3,33503,0,1,4,2110,670,"2,5","1,5",2780
3926,520000,3,13418,0,0,3,1430,,2,1,2300
3927,666000,4,4350,0,0,5,1730,,"2,5",2,2020
3928,522000,5,10453,0,2,3,1360,,"1,8",1,1840
3929,358000,3,4814,0,0,3,1390,,1,"1,5",1390
3930,488000,4,11385,0,0,4,1200,,"2,3",1,2060
3931,594000,4,35070,0,0,3,2640,0,"2,8","1,5",2640
3932,514000,3,10115,0,0,3,1980,,"2,3",1,1980
3933,418000,3,5080,0,0,3,1030,,"1,5",1,1810
3934,450000,4,9000,0,0,5,1700,,"2,5",1,1700
3935,318000,4,6000,0,0,3,1200,,1,"1,5",1200
3936,731000,4,3600,0,0,3,2150,,"3,3",2,2980
3937,383000,2,1252,0,0,3,1120,,"2,8",2,1350
3938,800000,4,10000,0,3,3,1980,,"2,5",1,2360
3939,380000,2,6200,0,0,3,1190,,1,1,1190
3940,1320000,4,43560,0,0,4,4110,,5,2,4110
3941,619000,4,10786,0,0,3,1420,,"2,5",1,2800
3942,315000,2,1598,0,0,3,920,,"1,5",2,920
3943,378000,3,8000,0,0,3,1530,,"1,8",2,1530
3944,310000,2,5040,0,0,3,860,,1,1,860
3945,396000,3,3593,0,0,3,1520,,"2,5",2,1520
3946,284000,2,5240,0,0,4,660,,"0,8",1,660
3947,920000,5,8921,0,0,3,3580,,"2,5",2,3580
3948,884000,5,13899,0,0,4,3000,,"2,3",2,3000
3949,627000,5,9629,0,0,5,1390,,"3,3",1,2740
3950,473000,4,5523,0,0,3,2040,,"2,5",2,2040
3951,1195000,6,54160,1,4,3,2520,,"2,8",2,2520
3952,588000,3,8800,0,0,3,2470,,2,2,2470
3953,511000,3,1348,0,0,3,1300,,"2,5",2,1930
3954,686000,3,10254,0,0,3,2950,,"2,5",2,2950
3955,616000,3,6405,0,0,3,2610,,"2,5",2,2610
3956,467000,3,1526,0,0,3,1630,,"1,8",3,1630
3957,430000,3,1022,0,0,3,1400,,"1,5",3,1400
