id;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement,,
3554;293000;3;1;970;9583;1;0;0;4;970;0,,
3555;325000;3;1,8;1010;9600;1;0;0;5;1010;0,
3556;819000;3;2,5;3580;54450;1,5;0;0;3;3580;0
3557;358000;2;1;1050;2570;1;0;0;5;850;200,,
3558;556000;5;2,5;2500;7200;1;0;0;4;1490;1010,
3559;637000;3;3;2630;4896;2;0;0;3;2630;0,,
3560;1848000;4;4,5;6640;53330;2;0;0;3;6640;0,
3561;316000;3;1;910;8789;1;0;0;3;910;0,,
3562;574000;3;2,5;2610;35000;2;0;0;3;2610;0,
3563;424000;3;2,5;1720;6194;2;0;0;3;1720;0,
3564;1283000;5;2,8;3650;13297;2;0;0;5;2750;900,
3565;489000;3;1,8;2040;22693;1;0;0;4;2040;0,
3566;908000;5;2,5;3260;24300;1,5;0;1;4;2310;950
3567;369000;3;1,5;1590;8911;1;0;0;3;1590;0,
3568;344000;4;1;1440;7100;1,5;0;0;3;1440;0,
3569;347000;2;1;900;3400;1;0;0;5;900;0,,
3570;868000;6;4;3120;4240;2;0;2;4;2090;1030,,
3571;352000;3;2,5;1060;1536;2;0;0;3;1060;0,
3572;693000;4;2,5;3000;9793;2;0;0;3;3000;0,
3573;536000;3;2,5;2230;5348;2;0;0;3;2230;0,
3574;479000;5;1,8;1890;5000;1,5;0;0;3;1090;800
3575;1141000;4;3,5;4150;16197;2;0;0;3;4150;0,
3576;432000;3;1,8;1780;10409;1;0;0;3;1280;500,
3577;606000;4;2,5;2710;6583;2;0;0;3;2710;0,
3578;1342000;4;4,3;4390;13833;2;0;3;3;3320;1070,
3579;552000;2;1,5;1640;4080;1,5;0;0;5;1540;100
3580;735000;3;2,3;1670;4800;1,5;0;3;3;1670;0
3581;602000;3;2,5;2570;10431;2;0;0;3;2570;0,
3582;461000;2;1;1500;3420;1;0;0;3;1500;0,,
3583;856000;3;1;2710;19000;2;0;3;4;2710;0,,
3584;523000;4;1,8;2860;48351;1;0;0;3;1710;1150,
3585;671000;2;0,8;840;40642;1;1;4;4;840;0,
3586;871000;4;2,5;2990;8913;2;0;0;4;2990;0,
3587;320000;5;1;1170;6757;1;0;0;4;800;370,,
3588;338000;3;1,5;1200;6240;1;0;0;3;1030;170,
3589;332000;2;1;1020;8100;1;0;0;3;1020;0,,
3590;323000;2;1;910;8155;1;0;0;4;910;0,,
3591;300000;1;1;700;2500;1;0;0;4;700;0,,
3592;533000;4;1,8;2420;37800;1;0;0;4;1880;540,
3593;479000;3;1,8;1950;8712;1;0;0;3;1950;0,
3594;724000;4;2,5;3060;6000;2;0;0;3;3060;0,
3595;316000;4;1;1390;18000;1;0;0;3;1390;0,,
3596;438000;2;1,5;1200;1687;3;0;0;3;1200;0,
3597;584000;3;2,5;2440;4153;2;0;0;3;2440;0,
3598;603000;3;3,3;2310;3075;2;0;0;3;1730;580,
3599;561000;3;2,8;2600;64626;1,5;0;0;3;2600;0
3600;426000;3;2,3;1490;1212;2;0;0;3;1040;450,
3601;726000;3;2,5;2432;9391;2;0;2;3;2432;0,
3602;915000;4;2,8;3610;8580;2;0;0;3;3610;0,
3603;560000;4;3;2530;10000;2;0;0;3;2530;0,,
3604;632000;4;2,8;2790;5527;2;0;0;3;2790;0,
3605;519000;3;3;1670;4440;1;0;0;3;1670;0,,
3606;335000;1;1,5;1170;1456;2;0;0;3;1070;100,
3607;419000;4;2;1350;942;3;0;0;3;1350;0,,
3608;346000;2;1,8;1110;1773;2;0;0;3;1110;0,
3609;441000;1;1,3;1100;638;3;0;0;3;1100;0,
3610;939000;3;4,3;2820;7200;2;0;0;4;2460;360,
3611;318000;3;1;1040;8128;1;0;0;3;1040;0,,
3612;482000;2;1,8;1910;3376;2;0;0;3;1910;0,
3613;330000;4;1;1370;8499;1;0;0;3;1370;0,,
3614;435000;3;1,5;1500;5000;1,5;0;0;4;1140;360
3615;368000;3;1;1200;9087;1;0;0;5;1200;0,,
3616;364000;2;1;1050;2542;1;0;0;3;880;170,,
3617;644000;5;2,5;2670;16777;1,5;0;0;4;1620;1050
3618;554000;4;2,5;2190;11500;1;0;0;4;1430;760,
3619;668000;4;2,5;3130;40918;2;0;0;3;3130;0,
3620;450000;3;2,5;1700;9100;1;0;0;3;1160;540,
3621;406000;3;1,8;1700;17355;1;0;0;3;1200;500,
3622;458000;3;3,5;1360;1275;2;0;0;3;1240;120,
3623;423000;3;2;1610;15005;1;0;0;4;1610;0,,
3624;506000;5;2,8;2130;6222;1;0;0;3;1300;830,
3625;521000;3;1;1800;7650;1;0;0;5;1800;0,,
3626;804000;4;2,8;2950;15540;1;0;0;4;2120;830,
3627;532000;3;2,3;2120;54014;2;0;0;4;2120;0,
3628;885000;4;2,5;3500;7048;2;0;0;3;3500;0,
3629;397000;3;2;1440;9220;1;0;0;3;1440;0,,
3630;486000;4;2;2120;3360;2;0;0;3;2120;0,,
3631;720000;2;2,5;1780;2067;2;0;0;5;1780;0,
3632;319000;2;1;960;8153;1;0;0;3;960;0,,
3633;419000;2;1,8;1510;4980;1;0;0;3;1510;0,
3634;357000;1;1,5;1010;5750;1;0;0;3;1010;0,
3635;994000;3;3;3790;5001;2;0;0;3;2810;980,,
3636;946000;3;1,8;3600;8666;2;0;0;4;2400;1200,
3637;361000;3;1,8;1300;7030;1;0;0;3;1300;0,
3638;638000;4;2,3;2500;4046;1,5;0;0;4;1520;980
3639;515000;3;2,3;2090;10733;1;0;0;3;1440;650,
3640;567000;3;1,8;2200;14630;1,5;0;1;3;2200;0
3641;506000;3;2,3;2070;15002;1,5;0;0;3;2070;0
3642;347000;3;1;1320;7341;1;0;0;3;1320;0,,
3643;307000;4;2;1360;60548;1;0;0;3;960;400,,
3644;268000;2;1;930;7623;1;0;0;2;930;0,,
3645;621000;3;2,5;1760;8584;1,5;0;0;5;1760;0
3646;359000;3;1,8;1410;8100;2;0;0;3;1410;0,
3647;570000;4;2,5;2570;7859;2;0;0;3;2570;0,
3648;369000;3;2,8;1300;14197;1;0;0;3;860;440,
3649;386000;3;1;1580;6300;1;0;0;3;1180;400,,
3650;689000;4;2,5;2960;6031;2;0;0;3;2960;0,
3651;588000;4;3;2330;3497;2;0;0;3;1920;410,,
3652;454000;4;2,3;2070;39446;1;0;0;3;1470;600,
3653;343000;2;1;970;5750;1;0;0;4;970;0,,
3654;547000;3;2,3;2310;7200;2;0;0;3;2310;0,
3655;607000;4;2,5;2290;11173;2;0;0;4;2290;0,
3656;473000;3;2,3;1720;9600;1;0;0;4;1220;500,
3657;377000;2;1,5;1190;3400;1;0;0;3;990;200,
3658;324000;2;1;870;5750;1;0;0;4;870;0,,
3659;339000;2;1,5;1068;1758;2;0;0;3;1068;0,
3660;484000;4;2,8;2140;10316;2;0;0;3;2140;0,
3661;760000;4;2,5;3300;165528;2;0;0;3;3300;0,
3662;1689000;5;4,3;4830;8050;2,5;0;2;4;3710;1120
3663;658000;5;3,3;2820;6589;1,5;0;0;3;2320;500
3664;600000;4;3;2440;9664;2;0;0;3;1890;550,,
3665;455000;4;1,5;1800;3245;1,5;0;0;4;1800;0
3666;298000;3;1;1010;8800;1;0;0;4;1010;0,,
3667;902000;4;2,8;3220;4392;1,5;0;0;4;2320;900
3668;1366000;5;3,5;5000;26540;2;0;3;3;3410;1590,
3669;252000;2;1;1200;24792;2;0;0;2;1200;0,,
3670;381000;3;2,3;1470;4322;2;0;0;3;1470;0,
3671;618000;3;2,5;2600;4506;2;0;0;3;2600;0,
3672;407000;4;1,5;2750;128502;1;0;0;2;1500;1250,
3673;364000;2;1;1320;9967;1;0;0;3;940;380,,
3674;856000;3;2,5;3350;4007;2;0;0;3;2550;800,
3675;660000;3;2,5;2650;2387;2;0;0;3;1830;820,
3676;432000;2;2;1860;10856;1;0;0;3;1260;600,,
3677;294000;3;1;960;8855;1;0;0;4;960;0,,
3678;747000;4;1,8;2010;6300;1;0;2;5;1610;400,
3679;227000;2;1;900;28800;1;0;0;1;900;0,,
3680;519000;4;2,5;2340;11784;2;0;0;3;2340;0,
3681;873000;4;3;3720;15048;3;0;0;3;3720;0,,
3682;438000;3;2;1890;29185;1;0;0;3;1470;420,,
3683;1463000;4;2,5;2680;12215;1;1;4;3;1590;1090,
3684;411000;3;2,5;1460;1613;2;0;0;3;1180;280,
3685;687000;3;2,5;3180;7904;1;0;0;3;1810;1370,
3686;450000;4;2,3;1980;15086;2;0;0;3;1980;0,
3687;426000;2;2;1090;934;3;0;0;3;1090;0,,
3688;601000;4;2,5;2230;5970;2;0;0;4;2230;0,
3689;990000;4;2,8;3330;9143;2;0;0;4;3330;0,
3690;457000;4;2;1880;3840;1;0;0;3;970;910,,
3691;632000;5;3;2870;5700;1;0;0;3;1950;920,,
3692;482000;4;1,8;2120;9786;1;0;0;3;1640;480,
3693;602000;4;2,5;2700;6998;2;0;0;3;2700;0,
3694;943000;4;2,5;3670;7680;2,5;0;0;3;3670;0
3695;374000;3;2,5;1220;1330;2;0;0;3;1010;210,
3696;1267000;5;3,3;4390;11250;2;0;0;3;4390;0,
3697;878000;4;2,5;3560;5265;3;0;0;3;3560;0,
3698;910000;4;3,3;3530;8589;2;0;0;3;3530;0,
3699;516000;4;2,5;2280;5000;2;0;0;3;2280;0,
3700;1250000;4;3,8;4350;7965;2;0;0;3;4350;0,
3701;783000;3;3,5;3830;221284;2;0;0;3;3530;300,
3702;509000;3;2;2050;13303;1;0;0;3;2050;0,,
3703;1010000;3;2,5;3660;39478;2;0;2;4;3260;400,
3704;717000;4;2,5;3350;46748;2;0;0;3;3350;0,
3705;384000;3;2;1270;3600;1;0;0;3;1270;0,,
3706;845000;4;3,5;3400;3850;2,5;0;0;3;2790;610
3707;325000;3;1;1200;8514;1;0;0;3;1200;0,,
3708;669000;3;2,5;2200;11000;2;0;2;3;2200;0,
3709;439000;3;2,5;1680;11312;1;0;0;3;1080;600,
3710;1039000;5;3,5;3840;8279;2;0;0;3;3840;0,
3711;393000;2;1;950;4500;1;0;2;3;850;100,,
3712;458000;4;2,5;2280;42077;2;0;0;3;2280;0,
3713;459000;4;2,5;1970;6600;2;0;0;3;1970;0,
3714;425000;3;1,5;1620;9310;1;0;0;4;1620;0,
3715;578000;4;2,5;2600;7200;2;0;0;3;2600;0,
3716;369000;2;1;1250;3825;1;0;0;3;850;400,,
3717;493000;4;1,8;2130;5080;1,5;0;0;3;2130;0
3718;565000;4;1,8;2550;8976;1;0;0;5;1300;1250,
3719;328000;3;1;1150;6000;1,5;0;0;3;1150;0,
3720;326000;3;1,8;1040;9000;1;0;0;4;1040;0,
3721;811000;4;2,5;3340;10422;2;0;0;3;3340;0,
3722;876000;6;2,8;2630;9420;2;0;0;5;2510;120,
3723;413000;3;2,3;1640;3896;2;0;0;3;1640;0,
3724;297000;2;1;770;7906;1;0;0;4;770;0,,
3725;619000;4;3,3;4350;112750;1;0;0;3;2200;2150,
3726;404000;4;1,8;1700;5846;1;0;0;3;1700;0,
3727;483000;3;1,8;2050;9580;1;0;0;3;1400;650,
3728;414000;3;2,3;1660;5128;2;0;0;3;1660;0,
3729;459000;3;1,8;1990;9594;1;0;0;3;1190;800,
3730;2264000;5;5,5;7050;42840;1;0;2;4;4320;2730,
3731;449000;3;2;1770;7000;1;0;0;3;1770;0,,
3732;518000;3;2,3;2440;47916;2;0;0;3;2090;350,
3733;566000;3;2,5;2620;51354;2;0;0;3;2620;0,
3734;537000;4;2,5;2440;11005;2;0;0;3;2440;0,
3735;346000;2;1;1080;7775;1;0;0;3;1080;0,,
3736;300000;3;1;1090;10710;1;0;0;4;1090;0,,
3737;366000;3;1,8;1400;13775;1;0;0;3;1400;0,
3738;480000;3;2,5;2010;7200;2;0;0;3;2010;0,
3739;494000;3;1;1640;12855;1,5;0;0;5;1500;140,
3740;817000;5;2,5;3290;5029;2;0;0;3;3290;0,
3741;603000;2;2,5;2510;14878;2;0;0;3;2510;0,
3742;308000;2;1;860;6050;1;0;0;3;860;0,,
3743;699000;4;2,5;2840;12866;1;0;0;4;1780;1060,
3744;416000;3;1,8;1750;7020;2;0;0;3;1750;0,
3745;334000;3;1,5;1300;19163;1;0;0;3;1300;0,
3746;1058000;3;2,8;3890;7216;2;0;1;3;3260;630,
3747;435000;3;2,3;1460;941;3;0;0;3;1460;0,
3748;454000;4;1;1410;3376;1,5;0;0;5;1410;0,
3749;1383000;4;2,8;3770;10900;2;0;2;5;3070;700,
3750;468000;3;2;1190;4072;1,5;0;0;5;1190;0,
3751;416000;3;2;1410;6413;1;0;0;4;910;500,,
3752;745000;3;2;2500;4080;1,5;0;0;5;1680;820,
3753;328000;2;1;800;2280;1;0;0;5;800;0,,
3754;590000;3;2,5;2530;13446;2;0;0;3;2530;0,
3755;568000;3;2;2570;28500;1;0;0;3;1970;600,,
3756;528000;3;2,8;2090;9620;1;0;0;3;1340;750,
3757;613000;5;2,3;2980;7781;1;0;0;3;1580;1400,
3758;340000;3;1,8;1170;8239;1;0;0;3;1170;0,
3759;537000;3;3,5;2080;5100;2;0;0;3;2080;0,
3760;1028000;5;3,3;3350;4000;2;0;0;4;2510;840,
3761;354000;2;2,5;1050;1029;2;0;0;3;950;100,
3762;296000;2;1;900;13531;1;0;0;3;900;0,,
3763;369000;2;1;1050;5000;1;0;0;5;1050;0,,
3764;762000;5;2,3;3740;32481;1,5;0;0;3;2240;1500
3765;371000;4;1,8;1430;4096;2;0;0;3;1430;0,
3766;394000;3;1,8;1400;9546;1;0;0;4;1400;0,
3767;421000;3;2,3;1600;45613;2;0;0;4;1600;0,
3768;673000;3;2,3;2880;9750;2;0;0;3;2880;0,
3769;1106000;3;3,3;3140;5445;2;0;3;4;2240;900,
3770;306000;2;1;820;4320;1;0;0;3;820;0,,
3771;1644000;5;5,5;5190;12637;2;0;2;3;5190;0,
3772;519000;4;2,5;2180;10140;1;0;0;4;1180;1000,
3773;296000;2;1;910;2002;1,5;0;0;3;910;0,
3774;575000;4;1;1580;8475;1,5;0;2;4;1580;0,
3775;601000;4;3;2130;6325;1;0;0;5;1440;690,,
3776;1320000;4;2,5;4570;16015;2;0;2;3;4570;0,
3777;339000;3;2;1240;11172;1;0;0;3;1000;240,,
3778;678000;3;1,8;1860;6000;2;0;2;4;1860;0,
3779;234000;1;0,8;370;1801;1;0;0;5;370;0,
3780;758000;5;3,3;3130;12087;2;0;0;3;2180;950,
3781;538000;3;1,8;2530;35150;1;0;0;4;1800;730,
3782;1427000;4;4,8;3970;9778;2;0;2;4;3390;580,
3783;518000;3;2,3;1920;9680;1;0;0;4;1300;620,
3784;904000;4;2,8;2970;12750;1,5;0;1;4;2130;840
3785;518000;4;2,5;2300;6087;2;0;0;3;2300;0,
3786;432000;4;2,5;1830;9601;2;0;0;3;1830;0,
3787;383000;4;1,5;1550;5053;1;0;0;4;1180;370,
3788;1134000;4;3,5;4080;10666;2;0;0;3;4080;0,
3789;385000;3;2,3;1710;21485;2;0;0;3;1710;0,
3790;570000;3;2,5;2375;4094;2;0;0;3;2375;0,
3791;518000;4;2,8;2200;9778;1;0;0;4;1100;1100,
3792;1764000;3;2,3;3530;17450;1;1;3;3;1840;1690,
3793;335000;3;1,8;1110;9012;1;0;0;4;1110;0,
3794;384000;4;1;1630;2566;1,5;0;0;3;1630;0,
3795;700000;4;1,5;2550;5055;2;0;0;4;2550;0,
3796;683000;4;2,3;2500;8866;2;0;0;4;2500;0,
3797;672000;4;3;2890;6885;1;0;0;3;1590;1300,,
3798;384000;4;1,8;1420;5000;1,5;0;0;4;1420;0
3799;1606000;4;3,5;4270;5800;2;0;3;5;3170;1100,
3800;598000;3;2,5;2390;1984;2;0;0;3;2220;170,
3801;564000;4;2,5;2530;5048;2;0;0;3;2530;0,
3802;609000;4;2,5;2701;4500;2;0;0;3;2701;0,
3803;1074000;4;2,8;3990;6637;2;0;0;3;3990;0,
3804;521000;4;2,5;2303;3826;2;0;0;3;2303;0,
3805;463000;2;2,3;1540;965;3;0;0;3;1540;0,
3806;425000;3;2,5;1450;1053;2;0;0;3;940;510,
3807;359000;2;2,5;1160;1458;2;0;0;3;1040;120,
3808;665000;4;2,8;2910;6334;2;0;0;3;2910;0,
3809;1020000;4;3,5;3770;8501;2;0;0;3;3770;0,
3810;589000;5;2,3;2900;10300;1;0;0;3;1450;1450,
3811;486000;3;1,8;1540;3000;1;0;2;3;770;770,
3812;302000;2;1;700;3000;1;0;0;4;700;0,,
3813;701000;3;2,5;3280;10302;1;0;0;3;1680;1600,
3814;528000;4;2;2430;8960;1;0;0;3;1430;1000,,
3815;452000;3;2,5;1900;7984;2;0;0;3;1900;0,
3816;410000;3;2;1660;15050;1;0;0;3;1260;400,,
3817;434000;4;2;1620;7992;2;0;0;4;1620;0,,
3818;547000;4;2;2090;10800;1;0;0;4;2090;0,,
3819;356000;3;2;1110;7231;1;0;0;4;1110;0,,
3820;928000;5;3,3;3760;9792;2;0;0;3;2550;1210,
3821;572000;3;2,3;2080;12134;1;0;0;4;1530;550,
3822;464000;4;2,3;1950;5950;1;0;0;3;1330;620,
3823;584000;5;2,3;2570;13054;1;0;1;3;1470;1100,
3824;507000;3;1,8;2330;12141;1;0;0;3;1390;940,
3825;938000;3;3;3700;10375;2;0;0;3;3700;0,,
3826;495000;3;2,3;1920;7738;1;0;0;3;1520;400,
3827;464000;3;2,3;1900;3960;1,5;0;0;3;1200;700
3828;344000;4;1,8;1440;13296;1;0;0;4;1440;0,
3829;549000;4;2,3;2940;48788;1;0;0;5;1520;1420,
3830;626000;4;3,5;2500;3080;2;0;0;3;1810;690,
3831;562000;3;2,5;2490;23891;2;0;0;3;2490;0,
3832;419000;3;2;1470;10052;1;0;0;4;1470;0,,
3833;488000;4;2,5;2120;4558;2;0;0;3;2120;0,
3834;321000;3;1,8;1200;24805;1;0;0;3;1200;0,
3835;565000;5;2,5;2450;6994;2;0;0;3;2450;0,
3836;429000;4;2,5;1780;6000;2;0;0;3;1780;0,
3837;399000;5;1;1590;6700;1,5;0;0;3;1090;500,
3838;552000;4;2;2370;76665;2;0;0;4;2370;0,,
3839;427000;3;1,5;1760;4000;2;0;0;3;1760;0,
3840;545000;4;3;1940;8170;1;0;0;4;1940;0,,
3841;926000;4;3;3550;12327;1,5;0;0;4;2180;1370,
3842;474000;4;2,5;2050;5787;2;0;0;3;2050;0,
3843;410000;4;2,3;1680;3179;2;0;0;3;1680;0,
3844;363000;3;2,3;1320;1800;2;0;0;3;1320;0,
3845;393000;3;2,3;1550;5511;2;0;0;3;1550;0,
3846;674000;3;1,8;2680;8625;1;0;0;5;1590;1090,
3847;545000;3;2,5;2390;34041;1;0;0;3;1840;550,
3848;538000;4;2,5;2040;7260;2;0;0;4;2040;0,
3849;983000;3;3,8;2670;6517;2,5;0;4;4;2020;650
3850;490000;4;1,8;1880;3720;1,5;0;0;4;1880;0
3851;583000;4;1,8;2400;7700;1,5;0;0;4;1500;900
3852;510000;3;1,8;2270;11472;1;0;0;4;1370;900,
3853;620000;4;2,5;1850;5444;2;0;0;5;1850;0,
3854;531000;4;2,8;2160;5005;1;0;0;3;1430;730,
3855;451000;2;1;2160;12960;1;0;0;3;1360;800,,
3856;621000;2;1,5;1570;3600;1,5;0;2;4;1320;250
3857;422000;3;2;1340;7200;1,5;0;0;4;1340;0,
3858;704000;4;2,5;3002;6042;2;0;0;3;3002;0,
3859;462000;5;2;2190;9072;1;0;0;5;1110;1080,,
3860;656000;4;1,8;2610;21600;1;0;0;4;2610;0,
3861;317000;2;1;1010;11919;1;0;0;3;1010;0,,
3862;483000;4;2,5;2105;6093;2;0;0;3;2105;0,
3863;564000;4;2,3;2430;4748;1,5;0;0;3;1630;800
3864;1300000;4;3,3;4040;18916;1;0;0;4;4040;0,
3865;501000;5;2,5;2160;7737;2;0;0;3;2160;0,
3866;306000;2;1;900;9260;1;0;0;3;900;0,,
3867;511000;3;3;1820;1641;3;0;0;3;1540;280,,
3868;476000;4;2;2100;13468;1;0;0;5;1050;1050,,
3869;451000;3;2,3;1520;7199;2;0;0;4;1520;0,
3870;387000;2;1;1310;7128;1;0;0;4;940;370,,
3871;556000;4;2,5;2190;9880;1;0;0;4;1410;780,
3872;819000;5;2,5;2950;5500;1,5;0;0;5;1720;1230
3873;398000;5;1;1870;7800;1;0;0;3;1580;290,,
3874;1678000;3;3,5;4660;5500;2;0;4;5;3040;1620,
3875;505000;3;2,5;1840;9900;1;0;0;3;1840;0,
3876;1236000;2;2,5;3180;9400;2;0;4;5;2610;570,
3877;414000;2;1;1500;4000;1;0;0;3;1100;400,,
3878;402000;3;1,8;1730;7416;1,5;0;0;3;1730;0
3879;368000;3;1;1580;7424;1;0;0;3;1010;570,,
3880;394000;4;2,5;1540;1870;2;0;0;3;1540;0,
3881;850000;4;3,5;3390;3979;2;0;0;3;2610;780,
3882;303000;2;1,5;830;1858;2;0;0;3;830;0,
3883;584000;4;2,8;2620;6178;2;0;0;3;2620;0,
3884;540000;3;2,5;2242;4500;2;0;0;3;2242;0,
3885;662000;4;2,5;2890;7798;2;0;0;3;2890;0,
3886;378000;3;2,3;1450;4050;2;0;0;3;1450;0,
3887;300000;2;1,5;800;2119;2;0;0;3;800;0,
3888;583000;3;2,5;2280;2502;2;0;0;3;1880;400,
3889;966000;3;4,5;3850;62726;2;0;0;3;3120;730,
3890;526000;5;2,5;2270;6300;2;0;0;3;2270;0,
3891;540000;3;2,5;2250;5692;2;0;0;3;2250;0,
3892;584000;4;1,8;2600;11325;1;0;0;4;1610;990,
3893;808000;4;2;2490;9525;2;0;0;5;2490;0,,
3894;932000;4;2,5;3160;8281;2;0;0;4;3160;0,
3895;1415000;4;4,3;4930;25714;2;0;0;3;4930;0,
3896;351000;3;1;1440;11250;1;0;0;3;1440;0,,
3897;471000;3;1,8;1770;8868;1;0;0;4;1770;0,
3898;518000;4;2,5;2300;6448;2;0;0;3;2300;0,
3899;669000;4;2,5;2980;16263;2;0;0;3;2980;0,
3900;533000;4;2,3;2230;7200;1;0;0;4;1300;930,
3901;420000;3;1,8;1830;7969;1;0;0;3;930;900,
3902;389000;3;1;1740;10875;1;0;0;4;1020;720,,
3903;396000;3;1,8;1530;6743;1;0;0;3;1410;120,
3904;406000;3;1,5;1520;9041;1;0;0;4;1520;0,
3905;1172000;3;2,5;3230;5000;2;0;2;5;2430;800,
3906;960000;3;3,3;3620;4000;2;0;0;3;2730;890,
3907;1349000;4;3,8;5070;60123;2;0;0;3;5070;0,
3908;386000;3;1,8;1570;8750;1;0;0;3;1570;0,
3909;456000;4;1,8;2080;7200;1;0;0;4;1050;1030,
3910;570000;4;2,5;2230;8624;1;0;0;4;1430;800,
3911;827000;5;3;3420;18129;2;0;0;3;2540;880,,
3912;607000;8;2,8;2790;6695;1;0;0;3;1470;1320,
3913;760000;4;2,5;3150;4203;2;0;0;3;3150;0,
3914;1061000;4;3,3;3930;10929;2;0;0;3;3930;0,
3915;722000;5;3;2190;4900;2;0;0;5;1490;700,,
3916;445000;4;2,5;1890;6962;2;0;0;3;1890;0,
3917;436000;4;2;1900;76877;1;0;0;3;1900;0,,
3918;478000;2;1,5;1930;3521;2;0;0;3;1930;0,
3919;781000;3;2,5;3316;11447;2;0;0;3;3316;0,
3920;467000;3;1,5;1380;4500;1;0;0;5;1380;0,
3921;861000;3;4;2080;2250;3;0;4;3;2080;0,,
3922;446000;3;1;1240;5000;1,5;0;0;5;1240;0,
3923;330000;3;1;1020;8610;1;0;0;5;1020;0,,
3924;566000;3;2;2360;4800;2;0;0;3;2360;0,,
3925;782000;3;2,5;2780;33503;1,5;0;1;4;2110;670
3926;520000;3;2;2300;13418;1;0;0;3;1430;870,,
3927;666000;4;2,5;2020;4350;2;0;0;5;1730;290,
3928;522000;5;1,8;1840;10453;1;0;2;3;1360;480,
3929;358000;3;1;1390;4814;1,5;0;0;3;1390;0,
3930;488000;4;2,3;2060;11385;1;0;0;4;1200;860,
3931;594000;4;2,8;2640;35070;1,5;0;0;3;2640;0
3932;514000;3;2,3;1980;10115;1;0;0;3;1980;0,
3933;418000;3;1,5;1810;5080;1;0;0;3;1030;780,
3934;450000;4;2,5;1700;9000;1;0;0;5;1700;0,
3935;318000;4;1;1200;6000;1,5;0;0;3;1200;0,
3936;731000;4;3,3;2980;3600;2;0;0;3;2150;830,
3937;383000;2;2,8;1350;1252;2;0;0;3;1120;230,
3938;800000;4;2,5;2360;10000;1;0;3;3;1980;380,
3939;380000;2;1;1190;6200;1;0;0;3;1190;0,,
3940;1320000;4;5;4110;43560;2;0;0;4;4110;0,,
3941;619000;4;2,5;2800;10786;1;0;0;3;1420;1380,
3942;315000;2;1,5;920;1598;2;0;0;3;920;0,
3943;378000;3;1,8;1530;8000;2;0;0;3;1530;0,
3944;310000;2;1;860;5040;1;0;0;3;860;0,,
3945;396000;3;2,5;1520;3593;2;0;0;3;1520;0,
3946;284000;2;0,8;660;5240;1;0;0;4;660;0,
3947;920000;5;2,5;3580;8921;2;0;0;3;3580;0,
3948;884000;5;2,3;3000;13899;2;0;0;4;3000;0,
3949;627000;5;3,3;2740;9629;1;0;0;5;1390;1350,
3950;473000;4;2,5;2040;5523;2;0;0;3;2040;0,
3951;1195000;6;2,8;2520;54160;2;1;4;3;2520;0,
3952;588000;3;2;2470;8800;2;0;0;3;2470;0,,
3953;511000;3;2,5;1930;1348;2;0;0;3;1300;630,
3954;686000;3;2,5;2950;10254;2;0;0;3;2950;0,
3955;616000;3;2,5;2610;6405;2;0;0;3;2610;0,
3956;467000;3;1,8;1630;1526;3;0;0;3;1630;0,
3957;430000;3;1,5;1400;1022;3;0;0;3;1400;0,
3958;338000;2;1,8;1410;1005;1,5;0;0;3;900;510
3959;1240000;4;3,5;4370;10860;2;0;0;3;4370;0,
3960;1511000;4;4,3;5010;19412;2;0;1;3;4000;1010,
3961;578000;4;3;2590;6160;2;0;0;3;2590;0,,
3962;430000;3;1,5;1300;7200;1;0;0;5;1300;0,
3963;553000;3;2,5;2320;7609;2;0;0;3;2320;0,
3964;609000;4;2,5;2700;4275;2;0;0;3;2700;0,
3965;833000;4;2,3;2920;6513;2;0;0;4;2260;660,
3966;704000;4;3;3130;5700;1,5;0;0;3;1750;1380,
3967;379000;3;1,8;1470;4950;1;0;0;3;1030;440,
3968;451000;3;2,5;1540;1326;3;0;0;3;1390;150,
3969;962000;4;2,5;3160;4620;1,5;0;4;3;2020;1140
3970;379000;3;1,8;1480;7700;1;0;0;3;1480;0,
3971;930000;5;2,8;3595;5639;2;0;0;3;3595;0,
3972;389000;2;1;1190;4440;1;0;0;3;1190;0,,
3973;502000;4;2,3;2340;217014;1;0;0;4;2340;0,
3974;347000;3;1,8;1320;2500;1;0;0;3;870;450,
3975;294000;2;1;1190;27007;1;0;0;4;1190;0,,
3976;601000;4;2,3;2350;18600;2;0;0;4;2350;0,
3977;319000;3;1;1100;8560;1;0;0;3;1100;0,,
3978;415000;4;1;1660;4704;1,5;0;0;3;1260;400,
3979;714000;4;3;3040;36246;1,5;0;0;3;2680;360,
3980;648000;3;2;1860;4777;2;0;0;5;1860;0,,
3981;580000;4;3,3;4100;241322;2;0;0;3;2500;1600,
3982;1064000;6;3;4050;36171;2;0;0;4;2620;1430,,
3983;360000;2;2;1240;2500;2;0;0;3;1240;0,,
3984;596000;4;3;2200;10800;1;0;0;3;2200;0,,
3985;456000;3;2,3;1680;9090;1;0;0;4;1130;550,
3986;361000;3;1;930;5160;1,5;0;0;5;930;0,
3987;391000;3;1,5;1800;22000;2;0;0;3;1800;0,
3988;601000;6;3,5;3000;8401;1;0;0;3;1500;1500,
3989;448000;3;1,5;1820;12686;1;0;0;4;1820;0,
3990;519000;4;2,3;1995;7102;2;0;0;4;1995;0,
